order_id,customer_id,order_date,status,region_code
222,83.0,2025-01-06 20:40:45,DELIVERED,APAC
223,442.0,2025-09-22 22:24:48,PLACED,US-WEST
224,373.0,2024-12-11 18:13:50,SHIPPED,US-WEST
225,33.0,2026-01-26 17:28:26,DELIVERED,US-EAST
226,44.0,2026-06-10 00:35:27,SHIPPED,EU
227,1727.0,2024-12-17 03:29:22,DELIVERED,EU
228,446.0,2026-01-20 03:08:08,DELIVERED,US-WEST
229,384.0,2025-01-18 17:58:06,DELIVERED,EU
230,117.0,2025-01-23 23:56:15,DELIVERED,
231,389.0,10-02-2025,DELIVERED,APAC
232,409.0,2026-08-12 16:08:54,SHIPPED,APAC
233,378.0,04/01/2026,DELIVERED,US-WEST
234,314.0,2026-04-02 12:16:29,DELIVERED,EU
235,94.0,2025-04-17 03:17:04,PLACED,APAC
236,1736.0,2026-02-19 15:24:33,DELIVERED,US-WEST
237,1737.0,2024-10-26 20:54:12,DELIVERED,APAC
238,,2024-09-26 16:15:03,DELIVERED,US-WEST
239,37.0,2026-06-28 15:27:36,SHIPPED,APAC
240,394.0,2025-07-25 19:28:05,DELIVERED,US-EAST
241,49.0,2024-08-05 06:05:32,SHIPPED,EU
242,,2026-04-17 15:38:13,SHIPPED,EU
243,185.0,2026-06-30 06:12:41,SHIPPED,APAC
244,142.0,2026-04-11 00:41:26,SHIPPED,APAC
245,395.0,2025-04-28 04:51:32,DELIVERED,US-EAST
246,360.0,2025-03-18 12:17:46,DELIVERED,EU
247,,2026-05-17 14:00:11,DELIVERED,EU
248,225.0,2026-05-05 02:01:48,DELIVERED,EU
249,445.0,2025-09-23,SHIPPED,APAC
250,188.0,2025-02-16 20:01:20,DELIVERED,US-EAST
251,318.0,2024-12-11 19:45:40,DELIVERED,APAC
252,393.0,2026-02-08 22:27:58,DELIVERED,US-EAST
253,23.0,2025-08-08 06:48:38,PLACED,APAC
254,329.0,2025-05-17 16:00:41,SHIPPED,EU
255,368.0,2026-01-29 15:44:01,DELIVERED,US-EAST
256,185.0,2024-11-01 23:23:48,SHIPPED,US-EAST
257,21.0,2025-08-18 22:27:07,SHIPPED,US-EAST
258,198.0,2025-06-05 02:53:17,DELIVERED,US-WEST
259,383.0,2026-06-16 21:08:48,SHIPPED,APAC
260,93.0,2024-08-24 04:13:10,CANCELLED,APAC
261,282.0,2025-04-10 18:17:48,DELIVERED,APAC
262,124.0,2026-04-20 01:36:02,DELIVERED,EU
263,492.0,2026-02-17 10:16:56,DELIVERED,US-WEST
264,154.0,2025-06-29 22:29:49,DELIVERED,EU
265,293.0,2024-10-27 05:28:35,DELIVERED,US-WEST
266,128.0,2025-08-13 10:36:54,DELIVERED,US-WEST
267,406.0,2025-03-18 16:23:57,DELIVERED,US-EAST
268,375.0,2024-08-06 13:31:02,DELIVERED,EU
269,214.0,2025-12-05 04:00:04,DELIVERED,US-EAST
270,28.0,2025-05-04 04:58:18,DELIVERED,US-WEST
271,202.0,2024-10-12 21:58:22,DELIVERED,APAC
272,68.0,2025-04-21 04:53:17,DELIVERED,EU
273,397.0,2026-04-21 02:50:41,SHIPPED,APAC
274,316.0,2024-12-14 22:42:12,CANCELLED,APAC
275,46.0,2025-02-08 03:57:47,PLACED,EU
276,157.0,2025-02-12 22:47:53,CANCELLED,US-WEST
277,120.0,2026-06-30 15:33:20,SHIPPED,US-EAST
278,318.0,04/07/2025,DELIVERED,US-EAST
279,170.0,2024-12-12 14:00:02,DELIVERED,EU
280,73.0,2025-06-05 16:19:00,PLACED,US-EAST
281,103.0,2025-06-02 03:24:23,DELIVERED,US-EAST
282,340.0,01/31/2026,DELIVERED,APAC
283,364.0,2025-04-23 17:44:18,RETURNED,US-WEST
284,1784.0,2025-05-19 15:30:40,DELIVERED,EU
285,10.0,2025-06-25 05:16:30,DELIVERED,EU
286,450.0,2025-09-21 06:05:43,DELIVERED,EU
287,202.0,2026-07-15 18:45:37,DELIVERED,US-WEST
288,219.0,2025-12-13 20:29:44,DELIVERED,US-WEST
289,351.0,2026-03-17 08:35:15,CANCELLED,US-WEST
290,395.0,2026-01-08 05:49:09,DELIVERED,US-EAST
291,75.0,2026-03-09 23:42:27,DELIVERED,APAC
292,421.0,2025-09-09 12:45:19,PLACED,US-EAST
293,314.0,2026-04-17 01:58:14,DELIVERED,US-WEST
294,353.0,2024-12-21 10:42:32,DELIVERED,EU
295,243.0,2026-03-07 00:48:00,RETURNED,US-EAST
296,114.0,21-01-2026,DELIVERED,APAC
297,455.0,2025-07-11 10:57:29,DELIVERED,APAC
298,481.0,2024-08-07 12:41:30,DELIVERED,US-EAST
299,424.0,2025-06-03 21:54:35,DELIVERED,US-EAST
300,323.0,2024-11-06 12:23:38,DELIVERED,EU
301,314.0,2026-05-14 01:04:40,DELIVERED,APAC
302,93.0,2025-11-03 11:16:50,PLACED,APAC
303,233.0,2025-08-24 22:50:21,DELIVERED,EU
304,365.0,2025-03-18 17:43:45,PLACED,APAC
305,363.0,2025-07-21 09:38:28,PLACED,APAC
306,88.0,2025-01-30 12:03:40,DELIVERED,US-WEST
307,215.0,2026-04-18 16:22:08,SHIPPED,US-WEST
308,,04-09-2024,PLACED,APAC
309,452.0,2024-10-11 14:55:53,DELIVERED,APAC
310,126.0,2024-11-27 13:50:22,SHIPPED,US-WEST
311,335.0,2025-01-04 14:25:36,PLACED,EU
312,56.0,2025-02-01 22:06:36,DELIVERED,US-WEST
313,185.0,2026-04-04 10:26:32,DELIVERED,APAC
314,432.0,2024-10-09 16:08:07,DELIVERED,EU
315,108.0,2026-01-25 14:06:32,DELIVERED,US-EAST
316,479.0,2025-02-05 22:02:29,RETURNED,EU
317,182.0,2025-04-20 06:12:10,SHIPPED,APAC
318,313.0,2025-09-11 02:25:18,SHIPPED,APAC
319,435.0,14-03-2026,SHIPPED,
320,145.0,2025-04-08 11:10:15,DELIVERED,US-EAST
321,203.0,2025-05-27 19:02:26,CANCELLED,EU
322,246.0,2025-04-13 12:51:07,DELIVERED,APAC
323,172.0,12/09/2025,DELIVERED,EU
324,285.0,2025-10-16 04:15:46,SHIPPED,EU
325,,2025-09-25 05:24:25,DELIVERED,US-WEST
326,305.0,2025-11-17 11:39:40,PLACED,US-EAST
327,450.0,2025-08-28 04:50:48,DELIVERED,EU
328,20.0,15-07-2026,CANCELLED,US-WEST
329,376.0,2025-02-24 00:55:17,CANCELLED,US-EAST
330,347.0,2025-03-25 13:39:10,CANCELLED,
331,352.0,2025-08-07 18:44:45,DELIVERED,US-EAST
332,,2026-02-16 13:58:51,SHIPPED,US-WEST
333,142.0,2025-06-22 10:45:58,PLACED,US-WEST
334,319.0,2024-09-26 14:50:58,DELIVERED,EU
335,146.0,2025-10-22 01:51:32,PLACED,APAC
336,463.0,2025-07-04 17:16:37,DELIVERED,US-WEST
337,323.0,2026-06-29 05:43:28,DELIVERED,US-WEST
338,274.0,2026-04-25 19:09:59,CANCELLED,US-EAST
339,240.0,2025-11-10 17:06:24,SHIPPED,APAC
340,441.0,2026-06-08 19:01:40,DELIVERED,EU
341,233.0,2025-06-04 03:05:20,DELIVERED,US-WEST
342,295.0,2025-10-21 02:09:37,PLACED,EU
343,155.0,2025-05-22 16:41:41,DELIVERED,US-WEST
344,175.0,2026-05-24 02:43:40,SHIPPED,EU
345,340.0,2024-09-27 03:10:55,DELIVERED,US-EAST
346,285.0,2025-04-08 02:09:30,DELIVERED,US-EAST
347,420.0,2025-03-17 02:25:18,CANCELLED,US-WEST
348,326.0,2025-11-19 18:46:05,DELIVERED,EU
349,101.0,2025-12-31 16:03:24,CANCELLED,EU
350,368.0,10/16/2025,DELIVERED,APAC
351,32.0,2025-05-15 21:34:13,SHIPPED,EU
352,16.0,2026-05-09 23:24:37,DELIVERED,APAC
353,109.0,2026-02-21 03:02:48,SHIPPED,EU
354,447.0,06/16/2026,RETURNED,APAC
355,70.0,2026-01-27 23:55:25,DELIVERED,APAC
356,218.0,2025-08-15 10:25:13,DELIVERED,US-EAST
357,122.0,2025-06-24 21:33:57,DELIVERED,US-EAST
358,361.0,2024-11-30 11:27:12,PLACED,EU
359,456.0,2026-04-15 13:15:33,DELIVERED,US-EAST
360,297.0,2024-10-30 15:16:01,CANCELLED,APAC
361,294.0,2025-01-18 13:52:06,DELIVERED,EU
362,306.0,30-01-2025,DELIVERED,US-WEST
363,150.0,2026-01-25 01:32:26,SHIPPED,US-EAST
364,68.0,2026-01-29 08:12:42,DELIVERED,US-WEST
365,338.0,2025-01-01 00:42:46,DELIVERED,APAC
366,17.0,2025-05-17 01:24:42,DELIVERED,US-WEST
367,212.0,2024-10-09 03:02:13,DELIVERED,US-WEST
368,28.0,2026-06-14 19:03:43,DELIVERED,APAC
369,486.0,2025-07-11 14:26:17,DELIVERED,APAC
370,,2024-09-08 16:28:41,DELIVERED,EU
371,22.0,2026-02-13 19:15:56,SHIPPED,EU
372,51.0,2025-08-17 15:46:03,DELIVERED,US-WEST
373,100.0,2026-07-27 23:51:31,DELIVERED,US-EAST
374,7.0,2024-10-15 05:39:25,PLACED,EU
375,318.0,2025-10-25 07:33:52,SHIPPED,US-EAST
376,439.0,2024-09-30 22:12:34,DELIVERED,US-WEST
377,130.0,2026-06-10 23:57:05,DELIVERED,EU
378,342.0,2025-05-11,RETURNED,APAC
379,133.0,2025-01-14 17:34:56,SHIPPED,US-WEST
380,252.0,2026-01-20 11:33:23,DELIVERED,US-EAST
381,,2025-06-19 16:46:06,DELIVERED,
382,335.0,2024-10-31 15:17:01,DELIVERED,EU
383,264.0,2025-08-19 16:04:49,PLACED,US-EAST
384,489.0,2024-12-02 21:03:03,DELIVERED,EU
385,29.0,2024-08-26 01:36:17,DELIVERED,EU
386,393.0,2025-04-17 17:32:00,DELIVERED,US-WEST
387,55.0,2026-05-30 02:16:40,SHIPPED,US-WEST
388,369.0,2026-04-22 20:50:50,RETURNED,EU
389,416.0,07/07/2025,SHIPPED,US-EAST
390,335.0,2026-04-27 17:23:50,SHIPPED,US-WEST
391,,2026-06-13 09:09:57,DELIVERED,APAC
392,125.0,04-09-2025,SHIPPED,US-EAST
393,303.0,2024-11-06 23:39:19,SHIPPED,US-WEST
394,173.0,2026-06-23 07:46:05,RETURNED,US-WEST
395,110.0,2025-08-28 19:42:58,SHIPPED,US-WEST
396,190.0,2025-10-05,PLACED,APAC
397,1897.0,2025-06-29 11:04:17,DELIVERED,EU
398,396.0,2026-01-28 17:42:47,CANCELLED,APAC
399,313.0,2026-05-02 09:21:55,DELIVERED,US-EAST
400,179.0,2025-06-13 17:30:12,DELIVERED,US-EAST
401,277.0,2025-11-10 03:12:12,DELIVERED,US-EAST
402,351.0,2025-08-24 19:21:52,DELIVERED,US-EAST
403,108.0,2026-05-25 11:07:06,PLACED,US-EAST
404,276.0,2025-07-17 18:39:17,DELIVERED,US-WEST
405,167.0,2025-01-13 02:35:02,PLACED,US-EAST
406,378.0,10/04/2024,DELIVERED,APAC
407,111.0,2025-03-13 00:08:12,RETURNED,US-WEST
408,104.0,2025-05-28 02:47:40,DELIVERED,US-EAST
409,88.0,2024-11-22 00:21:22,DELIVERED,US-WEST
410,118.0,2024-08-08 02:56:04,SHIPPED,APAC
411,374.0,2025-08-17 04:05:52,DELIVERED,US-WEST
412,77.0,04-02-2026,DELIVERED,US-EAST
413,415.0,2024-11-07 20:24:40,DELIVERED,US-EAST
414,112.0,2025-02-25 14:37:26,SHIPPED,APAC
415,236.0,2025-08-25 18:22:58,DELIVERED,US-WEST
416,405.0,12/15/2025,DELIVERED,US-EAST
417,,2025-07-25 06:37:53,PLACED,US-WEST
418,451.0,2026-02-02 12:34:54,SHIPPED,EU
419,188.0,2025-03-06 23:33:55,DELIVERED,US-EAST
420,71.0,2026-02-10 02:35:55,DELIVERED,US-WEST
421,165.0,2026-03-05 12:30:45,DELIVERED,US-EAST
422,257.0,2025-10-09 22:11:00,DELIVERED,EU
423,345.0,04-03-2026,DELIVERED,US-EAST
424,148.0,2025-09-04 07:57:51,DELIVERED,US-WEST
425,1925.0,2024-12-15 23:32:18,DELIVERED,US-WEST
426,378.0,2026-05-05 22:35:54,DELIVERED,US-WEST
427,172.0,2025-06-15 06:46:36,DELIVERED,APAC
428,460.0,2025-01-29 17:11:22,PLACED,EU
429,181.0,2026-01-03 22:55:09,SHIPPED,EU
430,363.0,2025-11-14 15:49:30,DELIVERED,US-EAST
431,226.0,27-03-2026,DELIVERED,EU
432,500.0,2025-01-08 08:09:16,CANCELLED,APAC
433,1933.0,2024-09-27 04:53:39,SHIPPED,EU
434,459.0,2025-10-30 13:59:00,DELIVERED,US-WEST
435,473.0,2025-08-12 06:41:21,SHIPPED,US-WEST
436,13.0,2026-03-06 23:25:39,SHIPPED,US-EAST
437,270.0,10/21/2025,RETURNED,APAC
438,500.0,2025-12-19 15:01:35,DELIVERED,US-EAST
439,76.0,14-02-2025,DELIVERED,EU
440,288.0,2025-11-16 11:00:10,DELIVERED,APAC
441,497.0,2025-08-23 11:09:11,DELIVERED,US-EAST
442,445.0,2025-02-12 12:32:07,DELIVERED,APAC
443,469.0,2024-12-15 13:33:10,DELIVERED,US-WEST
444,149.0,2024-09-19 08:45:44,DELIVERED,EU
445,,2026-08-09 16:08:54,DELIVERED,APAC
446,148.0,2024-10-19 22:11:39,DELIVERED,US-EAST
447,497.0,2025-06-28 14:03:18,DELIVERED,EU
448,356.0,26-06-2025,SHIPPED,US-WEST
449,237.0,2025-12-24 09:39:58,RETURNED,APAC
450,25.0,2025-07-25 07:45:30,DELIVERED,US-WEST
451,86.0,2025-03-22 07:48:17,DELIVERED,EU
452,186.0,11/19/2024,DELIVERED,EU
453,175.0,2026-07-08 19:27:15,DELIVERED,US-WEST
454,354.0,2024-08-16 13:35:06,CANCELLED,US-EAST
455,60.0,2026-07-10 17:15:39,DELIVERED,EU
456,306.0,2025-02-22 05:15:15,DELIVERED,US-EAST
457,73.0,2024-10-30 15:15:16,DELIVERED,APAC
458,,2025-06-16 05:42:58,DELIVERED,US-WEST
459,263.0,06-08-2024,DELIVERED,US-EAST
460,472.0,2024-10-05 05:15:13,DELIVERED,US-EAST
461,483.0,2024-08-11 03:55:25,PLACED,US-WEST
462,1962.0,2025-01-05 20:33:11,DELIVERED,EU
463,3.0,2025-06-02 23:32:29,DELIVERED,APAC
464,226.0,2026-02-24 14:13:49,SHIPPED,APAC
465,58.0,2025-07-29 23:48:07,DELIVERED,APAC
466,286.0,2025-04-28 08:22:12,DELIVERED,APAC
467,500.0,2025-12-21 19:43:41,PLACED,APAC
468,431.0,08/23/2024,DELIVERED,APAC
469,268.0,2024-09-27 22:38:08,DELIVERED,US-EAST
470,87.0,2026-01-29 22:44:25,DELIVERED,APAC
471,372.0,2024-11-14 23:45:49,DELIVERED,APAC
